image,meanB,meanG,meanR,modeB,modeG,modeR
0.75-1_batch2.jpg,-41.11342400000001,9.629391999999994, 82.14065599999998, -41.42, 10.099999999999994,83.62
0.75-9_batch2.jpg,-41.387344,8.738415999999994, 79.959616, -41.7, 10.099999999999994,82.1
1.0-6_batch1.jpg,-31.727664000000004,12.393152000000008, 86.21273599999998, -31.989999999999995, 11.930000000000009,87.00999999999999
0.75-10_batch3.jpg,-40.17217599999999,10.539728000000004, 82.15142399999999, -40.52, 12.120000000000005,81.03999999999999
0.25-7_batch1.jpg,-21.412224,22.54387200000001, 75.50320000000004, -21.25, 24.55000000000001,76.95
0.75-9_batch1.jpg,-38.95054400000001,10.514143999999998, 81.232288, -39.43000000000001, 11.97,82.17
0.25-9_batch3.jpg,-19.448064000000002,24.228864, 75.91406400000002, -19.56, 25.44,77.44
1.0-4_batch1.jpg,-33.24567999999999,11.592608000000011, 83.65843199999996, -33.629999999999995, 12.77000000000001,85.57
0.75-10_batch1.jpg,-38.06032,11.967344000000002, 83.59239999999998, -38.56, 12.560000000000002,83.75999999999999
0.5-1_batch3.jpg,-39.695856000000006,15.250688000000004, 79.37910399999996, -40.73, 16.870000000000005,82.07
0.5-10_batch1.jpg,-40.40876799999999,13.958272000000012, 84.02204799999998, -41.53, 15.27000000000001,85.87
1.0-10_batch1.jpg,-33.01590399999999,10.490079999999987, 83.520784, -33.33, 10.669999999999987,85.67
1.0-4_batch2.jpg,-42.20248000000001,2.8096320000000103, 76.880928, -42.48, 3.5200000000000102,77.52000000000001
0.5-3_batch3.jpg,-39.500767999999994,16.266927999999997, 83.28032, -39.96, 17.159999999999997,83.52000000000001
0.25-9_batch2.jpg,-12.677935999999995,32.124047999999995, 81.59660799999999, -11.989999999999997, 32.00999999999999,82.00999999999999
0.25-7_batch3.jpg,-20.822128,22.705600000000004, 74.93756800000001, -19.91, 23.97,76.21000000000001
0.5-7_batch2.jpg,-39.174319999999994,15.979936000000011, 81.18584000000003, -40.81999999999999, 17.30000000000001,81.94
0.5-3_batch2.jpg,-41.33126400000001,13.713311999999993, 81.57177599999996, -42.18000000000001, 15.819999999999991,83.82
0.75-4_batch3.jpg,-39.440128,10.366975999999989, 80.71406400000002, -39.8, 12.199999999999989,82.84
0.75-5_batch2.jpg,-41.531824000000015,10.199456, 81.392288, -41.85, 10.75,82.75
1.0-2_batch1.jpg,-33.692607999999986,11.312240000000012, 83.941408, -34.03, 13.050000000000011,84.33
0.75-9_batch3.jpg,-40.830944,9.704064000000002, 83.62071999999998, -41.21, 11.03,85.31
1.0-3_batch3.jpg,-41.77263999999999,4.747247999999999, 81.95465600000001, -42.03, 4.969999999999999,82.97
0.5-1_batch1.jpg,-41.650608,13.352239999999995, 78.291216, -42.49, 14.349999999999994,79.35
0.5-10_batch2.jpg,-41.824720000000006,13.55108799999999, 78.289568, -43.44, 15.47999999999999,78.88
1.0-1_batch1.jpg,-33.84115199999999,9.986207999999989, 82.15993600000003, -34.08, 11.199999999999989,82.2
0.75-3_batch1.jpg,-37.283200000000015,12.49049599999999, 82.082208, -37.790000000000006, 13.72999999999999,82.72999999999999
0.5-3_batch1.jpg,-41.899584,14.216543999999994, 82.145984, -43.05, 15.349999999999994,83.15
1.0-3_batch2.jpg,-41.601152000000006,3.5132479999999955, 77.762912, -41.870000000000005, 4.129999999999996,77.13
1.0-2_batch2.jpg,-40.23192,4.317823999999998, 82.87788800000003, -40.55, 5.689999999999998,82.69
0.75-8_batch3.jpg,-41.357711999999985,8.954304000000004, 82.41305599999997, -41.650000000000006, 10.870000000000005,85.31
0.5-8_batch2.jpg,-40.23025599999998,14.157424000000008, 79.76201600000005, -41.56999999999999, 16.430000000000007,82.43
0.75-2_batch2.jpg,-39.87876800000001,11.413792000000011, 83.96144, -40.23, 11.77000000000001,85.77000000000001
